date,store,item,sales,promo_flag,weather,staff_count,notes
2023-01-12,1.0,9.0,70.45,,nan,13,
2023-02-11,4.0,3.0,113.65,,cloudy,8,
2023-01-15,2.0,5.0,89.08,1.0,cloudy,13,Check
2023-02-12,3.0,9.0,64.15,,rainy,15,
2023-02-17,4.0,5.0,53.47,0.0,cloudy,7,
2023-01-07,5.0,5.0,95.68,,nan,13,
2023-01-03,5.0,6.0,83.55,0.0,# *,9,Check
2023-02-27,3.0,2.0,66.37,1.0,rainy,15,
2023-02-12,5.0,6.0,129.21,,# *,15,Check
2023-02-13,2.0,9.0,119.76,,nan,13,Check
2023-03-10,5.0,3.0,63.89,1.0,# *,7,
2023-02-23,3.0,5.0,92.38,,cloudy,12,
2023-02-22,3.0,1.0,70.21,0.0,# *,13,# *
2023-02-08,2.0,9.0,107.29,1.0,sunny,7,# *
2023-01-19,5.0,6.0,81.19,0.0,sunny,10,Check
2023-03-26,5.0,1.0,110.39,,sunny,8,# *
2023-02-15,2.0,8.0,85.12,0.0,cloudy,8,Check
2023-03-02,3.0,10.0,77.52,0.0,rainy,10,
2023-03-31,5.0,5.0,278.35,1.0,# *,17,
2023-02-10,3.0,6.0,69.83,,rainy,15,
2023-02-19,4.0,8.0,85.44,,# *,8,
2023-01-15,2.0,1.0,72.45,0.0,# *,11,Check
2023-02-11,4.0,5.0,47.93,,nan,6,
2023-02-06,5.0,2.0,75.4,,# *,9,Check
2023-01-20,2.0,8.0,64.26,0.0,rainy,7,# *
2023-03-06,3.0,3.0,,0.0,nan,12,# *
2023-02-25,3.0,7.0,81.67,1.0,nan,9,# *
2023-01-15,3.0,6.0,76.68,1.0,# *,13,
2023-03-22,5.0,2.0,102.91,,rainy,14,
2023-02-24,2.0,1.0,83.28,,nan,12,Check
2023-03-21,1.0,10.0,132.66,,nan,12,
2023-03-02,1.0,4.0,125.06,1.0,cloudy,11,
2023-01-08,4.0,9.0,90.29,0.0,# *,18,
2023-02-20,2.0,9.0,117.22,1.0,# *,18,# *
2023-01-05,2.0,3.0,76.88,,rainy,10,# *
2023-01-23,4.0,9.0,86.6,0.0,sunny,15,
2023-02-07,3.0,4.0,53.89,0.0,rainy,10,Check
2023-01-16,1.0,3.0,87.82,0.0,nan,13,
2023-01-16,2.0,6.0,32.79,0.0,sunny,17,
2023-01-19,5.0,4.0,57.9,1.0,# *,17,
2023-01-27,3.0,10.0,57.9,1.0,nan,15,
2023-03-07,5.0,2.0,86.12,1.0,sunny,10,# *
2023-03-15,2.0,9.0,127.87,1.0,nan,5,# *
2023-03-28,5.0,4.0,96.74,,# *,12,
2023-03-19,3.0,6.0,110.64,,# *,5,
2023-03-02,2.0,6.0,,1.0,# *,12,
2023-03-11,3.0,1.0,101.69,0.0,sunny,10,
2023-03-20,2.0,7.0,86.99,1.0,sunny,5,
2023-03-15,3.0,5.0,102.37,1.0,nan,9,
2023-03-28,5.0,9.0,104.66,1.0,nan,8,
2023-03-14,3.0,7.0,64.64,1.0,# *,10,# *
2023-01-10,2.0,9.0,74.71,0.0,sunny,19,Check
2023-03-10,3.0,10.0,72.83,0.0,# *,19,# *
2023-01-11,2.0,4.0,85.3,,nan,16,Check
2023-02-13,1.0,9.0,101.72,0.0,# *,8,
2023-02-04,4.0,5.0,138.16,1.0,# *,15,# *
2023-02-09,3.0,2.0,59.2,,# *,10,
2023-02-13,3.0,6.0,68.75,0.0,sunny,14,
2023-02-19,2.0,1.0,83.45,1.0,sunny,10,
2023-02-26,5.0,2.0,,1.0,cloudy,8,
2023-01-12,3.0,9.0,27.96,1.0,cloudy,5,Check
2023-03-28,4.0,8.0,212.29,0.0,cloudy,5,
2023-01-30,2.0,7.0,65.38,,nan,12,
2023-01-29,4.0,4.0,73.9,,cloudy,19,Check
2023-03-23,4.0,9.0,124.54,,rainy,12,
2023-02-19,2.0,9.0,133.46,0.0,nan,15,Check
2023-02-12,5.0,4.0,96.51,,nan,11,Check
2023-01-09,1.0,6.0,74.85,,cloudy,15,# *
2023-03-08,3.0,3.0,95.98,,rainy,15,
2023-01-12,4.0,8.0,48.5,,sunny,6,
2023-01-07,1.0,5.0,83.1,1.0,sunny,14,Check
2023-02-19,5.0,2.0,92.13,0.0,sunny,17,
2023-03-17,2.0,7.0,,,nan,16,# *
2023-01-29,4.0,9.0,112.43,,nan,10,
2023-02-20,5.0,9.0,,1.0,nan,14,
2023-02-16,,9.0,94.65,1.0,rainy,19,Check
2023-03-22,5.0,6.0,132.63,1.0,sunny,16,
2023-03-12,5.0,3.0,87.24,0.0,sunny,19,
2023-01-28,4.0,6.0,106.96,0.0,sunny,16,# *
2023-03-23,2.0,7.0,87.67,0.0,rainy,8,# *
2023-03-31,2.0,4.0,146.12,,nan,12,
2023-01-05,2.0,8.0,61.21,1.0,# *,10,
2023-02-20,2.0,3.0,102.82,0.0,sunny,12,
2023-01-23,1.0,7.0,40.72,0.0,cloudy,12,
2023-02-17,5.0,2.0,84.31,0.0,nan,7,Check
2023-02-12,4.0,4.0,79.86,,rainy,12,
2023-03-09,3.0,4.0,58.09,1.0,cloudy,14,
2023-02-09,1.0,8.0,97.51,1.0,# *,11,# *
2023-02-10,4.0,4.0,70.79,,rainy,7,
2023-03-26,2.0,5.0,134.55,,rainy,12,
2023-01-21,3.0,4.0,52.41,,rainy,18,
2023-01-22,3.0,10.0,59.22,,rainy,17,
2023-01-11,4.0,5.0,32.58,1.0,sunny,6,Check
2023-03-04,3.0,7.0,,,cloudy,6,Check
2023-03-12,5.0,9.0,,1.0,sunny,9,# *
2023-03-30,5.0,10.0,96.15,,rainy,8,
2023-01-09,4.0,9.0,71.79,0.0,rainy,11,# *
2023-02-18,2.0,9.0,135.05,,# *,13,
2023-01-17,5.0,10.0,74.22,0.0,cloudy,19,Check
2023-02-13,3.0,4.0,52.57,0.0,# *,8,
2023-03-09,2.0,,96.39,1.0,sunny,5,Check
2023-03-09,3.0,2.0,,1.0,rainy,5,
2023-01-31,4.0,7.0,50.36,1.0,sunny,13,
2023-03-11,3.0,5.0,122.04,,rainy,16,# *
2023-02-22,2.0,4.0,111.67,,# *,8,Check
2023-03-08,2.0,6.0,65.77,0.0,rainy,16,# *
2023-02-14,5.0,6.0,104.12,1.0,cloudy,7,
2023-02-13,3.0,3.0,86.44,1.0,nan,9,
2023-01-26,2.0,2.0,68.17,,sunny,13,# *
2023-02-01,1.0,8.0,77.41,,# *,8,
2023-02-05,4.0,4.0,68.19,0.0,# *,15,Check
2023-02-07,5.0,3.0,57.72,,cloudy,19,Check
2023-01-07,3.0,10.0,60.57,1.0,sunny,15,
2023-03-17,1.0,1.0,127.06,,cloudy,7,Check
2023-02-24,2.0,5.0,99.72,1.0,cloudy,5,
2023-01-03,2.0,10.0,66.49,0.0,rainy,12,# *
2023-01-21,1.0,8.0,95.33,,rainy,14,# *
2023-02-13,2.0,10.0,80.25,,rainy,5,Check
2023-03-19,3.0,7.0,89.22,,rainy,8,# *
2023-01-07,2.0,9.0,101.5,0.0,cloudy,5,Check
2023-03-17,1.0,3.0,137.66,1.0,cloudy,14,
2023-03-27,2.0,6.0,64.8,,nan,14,# *
2023-01-27,5.0,4.0,59.21,0.0,sunny,16,
2023-01-16,2.0,4.0,82.37,1.0,rainy,6,# *
2023-03-06,4.0,2.0,88.71,0.0,rainy,18,
2023-01-19,3.0,9.0,45.72,1.0,rainy,7,
2023-01-12,2.0,2.0,44.43,1.0,sunny,7,
2023-02-27,5.0,8.0,,,# *,15,
2023-02-10,1.0,9.0,103.48,,cloudy,16,Check
2023-01-15,5.0,7.0,57.23,0.0,cloudy,14,
2023-02-18,1.0,5.0,119.41,,# *,7,Check
2023-01-07,1.0,7.0,48.11,1.0,cloudy,6,Check
2023-02-02,2.0,9.0,94.65,0.0,rainy,18,Check
2023-01-14,1.0,6.0,89.13,1.0,rainy,8,# *
2023-01-22,4.0,4.0,65.92,1.0,sunny,10,
2023-01-07,3.0,8.0,60.88,,nan,11,
2023-01-27,5.0,1.0,67.42,,nan,10,
2023-01-19,1.0,5.0,85.25,0.0,nan,14,
2023-02-08,1.0,2.0,88.22,,cloudy,10,# *
2023-01-14,2.0,,77.79,,sunny,12,Check
2023-03-15,3.0,8.0,83.27,1.0,sunny,12,
2023-01-17,3.0,10.0,48.9,0.0,# *,6,
2023-03-29,3.0,8.0,88.19,0.0,cloudy,8,
2023-03-14,2.0,10.0,96.66,0.0,rainy,18,
2023-02-03,3.0,1.0,61.56,1.0,# *,8,# *
2023-02-10,2.0,4.0,103.86,1.0,# *,19,Check
2023-01-06,5.0,8.0,40.39,,nan,18,# *
2023-02-10,1.0,5.0,109.85,,rainy,12,# *
2023-03-17,2.0,8.0,117.55,1.0,cloudy,16,Check
2023-03-14,3.0,10.0,78.17,0.0,cloudy,6,# *
2023-02-20,3.0,4.0,62.11,0.0,nan,16,
2023-02-03,3.0,3.0,82.26,0.0,nan,6,
2023-01-06,4.0,2.0,,0.0,cloudy,13,
2023-01-02,5.0,1.0,56.26,0.0,cloudy,5,
2023-01-23,2.0,5.0,,0.0,rainy,6,
2023-03-02,5.0,9.0,90.36,,# *,16,
2023-01-23,3.0,5.0,78.71,,sunny,16,
2023-03-17,4.0,4.0,83.76,,rainy,15,
2023-02-11,1.0,1.0,,0.0,sunny,14,# *
2023-01-01,3.0,10.0,124.52,1.0,# *,5,# *
2023-01-20,2.0,1.0,66.72,,cloudy,7,
2023-01-02,2.0,2.0,,1.0,cloudy,5,# *
2023-01-04,5.0,10.0,65.31,1.0,sunny,7,Check
2023-01-22,2.0,6.0,46.28,,nan,14,
2023-03-16,4.0,3.0,135.47,,cloudy,17,
2023-01-18,3.0,6.0,63.45,0.0,cloudy,17,
2023-01-17,4.0,1.0,38.28,1.0,sunny,15,Check
2023-02-15,2.0,5.0,95.69,1.0,rainy,12,
2023-03-23,3.0,2.0,82.57,,nan,6,
2023-01-13,3.0,3.0,72.46,1.0,nan,17,
2023-01-28,3.0,4.0,50.17,,sunny,17,Check
2023-03-07,1.0,3.0,136.59,,sunny,13,
2023-01-14,3.0,3.0,75.74,0.0,sunny,9,
2023-01-07,2.0,3.0,89.16,1.0,rainy,8,# *
2023-01-20,4.0,4.0,63.56,1.0,rainy,14,
2023-01-22,4.0,10.0,77.67,,# *,9,Check
2023-02-21,4.0,8.0,58.18,0.0,sunny,5,
2023-02-19,4.0,5.0,48.26,1.0,nan,5,# *
2023-03-20,4.0,1.0,62.44,,nan,7,
2023-01-13,5.0,6.0,76.01,1.0,rainy,5,
2023-03-25,,9.0,165.05,,# *,5,# *
2023-01-27,5.0,9.0,76.99,,sunny,13,
2023-01-07,4.0,3.0,83.4,0.0,# *,6,# *
2023-01-20,4.0,1.0,33.03,0.0,sunny,10,
2023-03-22,5.0,4.0,98.69,,# *,11,
2023-02-02,1.0,10.0,99.25,0.0,rainy,13,
2023-02-18,1.0,3.0,,0.0,cloudy,6,# *
2023-03-21,3.0,3.0,118.77,0.0,nan,12,# *
2023-03-07,3.0,2.0,68.92,0.0,# *,18,
2023-02-16,2.0,8.0,96.8,0.0,rainy,8,Check
2023-01-26,5.0,10.0,79.19,1.0,rainy,16,# *
2023-01-25,3.0,8.0,59.35,0.0,# *,11,# *
2023-03-25,5.0,9.0,121.79,1.0,rainy,13,
2023-01-26,4.0,8.0,46.88,,nan,5,
2023-02-12,5.0,10.0,88.36,1.0,rainy,11,
2023-03-18,1.0,4.0,169.07,,rainy,16,Check
2023-03-08,1.0,9.0,113.59,1.0,rainy,11,
2023-03-02,3.0,5.0,103.63,1.0,cloudy,5,
2023-01-20,4.0,7.0,35.7,1.0,sunny,9,
2023-01-01,5.0,1.0,57.61,1.0,cloudy,5,Check
2023-02-01,1.0,10.0,109.95,0.0,nan,17,
2023-02-10,,3.0,90.09,1.0,cloudy,5,
2023-01-12,2.0,1.0,48.73,1.0,rainy,6,# *
2023-03-10,3.0,6.0,93.8,0.0,# *,8,Check
2023-02-17,5.0,4.0,72.91,,cloudy,9,Check
2023-02-13,4.0,2.0,85.74,1.0,# *,16,# *
2023-03-18,4.0,7.0,79.05,1.0,nan,16,
2023-02-05,1.0,6.0,107.71,0.0,cloudy,14,Check
2023-01-19,3.0,1.0,60.17,,sunny,6,Check
2023-02-10,3.0,8.0,69.31,0.0,rainy,17,
2023-01-13,1.0,1.0,73.82,1.0,cloudy,13,Check
2023-03-20,4.0,4.0,90.76,,cloudy,13,
2023-02-05,4.0,5.0,45.02,0.0,cloudy,5,Check
2023-03-26,4.0,8.0,,,nan,13,# *
2023-02-07,2.0,3.0,90.79,0.0,sunny,16,Check
2023-02-03,1.0,3.0,106.64,,sunny,12,
2023-02-16,5.0,9.0,77.0,,cloudy,6,Check
2023-03-19,1.0,8.0,128.27,1.0,# *,14,Check
2023-03-06,4.0,3.0,117.9,0.0,rainy,5,
2023-01-02,5.0,10.0,54.05,0.0,rainy,14,Check
2023-01-02,3.0,8.0,56.29,0.0,# *,18,
2023-03-08,4.0,8.0,76.09,,rainy,8,# *
2023-01-01,2.0,10.0,63.17,0.0,sunny,14,
2023-01-30,3.0,8.0,150.07,1.0,sunny,19,Check
2023-01-29,1.0,9.0,110.31,1.0,cloudy,10,# *
2023-01-10,4.0,10.0,66.24,1.0,rainy,11,# *
2023-01-14,2.0,4.0,98.33,,# *,13,Check
2023-02-10,3.0,3.0,79.19,1.0,rainy,19,Check
2023-02-14,4.0,6.0,101.32,,sunny,13,Check
2023-03-24,2.0,7.0,94.9,1.0,cloudy,17,Check
2023-03-18,2.0,3.0,133.79,0.0,nan,15,Check
2023-02-25,3.0,9.0,61.9,1.0,nan,15,
2023-03-27,2.0,9.0,135.43,,nan,19,
2023-03-22,4.0,5.0,44.4,0.0,nan,9,Check
2023-01-30,4.0,7.0,47.64,,rainy,15,Check
2023-02-06,4.0,8.0,52.73,0.0,sunny,16,Check
2023-03-21,5.0,4.0,97.07,1.0,nan,19,# *
2023-03-13,1.0,9.0,116.86,,# *,15,Check
2023-01-17,3.0,8.0,50.86,0.0,nan,14,
2023-03-14,3.0,9.0,66.5,,cloudy,9,Check
2023-01-23,1.0,2.0,,0.0,# *,10,# *
2023-01-01,4.0,9.0,97.06,1.0,rainy,15,Check
2023-01-25,5.0,3.0,57.4,0.0,sunny,16,
2023-02-26,1.0,3.0,140.89,0.0,rainy,9,# *
2023-03-07,3.0,10.0,75.42,0.0,rainy,11,# *
2023-01-03,3.0,5.0,62.69,,nan,11,
2023-02-18,4.0,10.0,111.21,1.0,sunny,18,
2023-02-08,1.0,7.0,37.87,1.0,sunny,16,Check
2023-03-01,2.0,7.0,81.39,1.0,# *,11,
2023-03-04,4.0,3.0,135.21,,rainy,7,Check
2023-03-16,2.0,10.0,106.01,,rainy,9,# *
2023-01-03,2.0,4.0,68.01,1.0,# *,10,# *
2023-03-15,1.0,10.0,141.31,,cloudy,8,
2023-03-17,5.0,5.0,114.59,1.0,nan,5,
2023-01-23,3.0,9.0,46.98,,sunny,10,Check
2023-01-10,3.0,5.0,70.63,0.0,sunny,19,# *
2023-03-25,3.0,1.0,113.26,1.0,nan,12,Check
2023-01-10,4.0,7.0,,0.0,rainy,11,Check
2023-02-23,3.0,2.0,68.91,0.0,nan,10,
2023-01-17,3.0,6.0,61.47,,sunny,17,
2023-02-11,3.0,9.0,53.83,,# *,6,
2023-03-04,1.0,5.0,139.97,,nan,15,# *
2023-01-16,3.0,7.0,48.44,1.0,cloudy,5,
2023-01-02,4.0,9.0,68.38,1.0,cloudy,19,
2023-01-04,1.0,5.0,77.09,0.0,sunny,12,
2023-02-14,4.0,4.0,71.2,0.0,sunny,13,Check
2023-02-22,2.0,8.0,85.35,,# *,8,Check
2023-03-03,3.0,7.0,68.15,0.0,# *,19,
2023-01-01,4.0,10.0,73.12,0.0,sunny,15,
2023-01-23,2.0,9.0,212.94,1.0,cloudy,5,Check
2023-02-26,4.0,4.0,84.57,1.0,cloudy,6,
2023-02-22,2.0,7.0,,0.0,rainy,12,# *
2023-03-21,2.0,6.0,71.75,0.0,rainy,12,
2023-02-11,1.0,7.0,58.35,1.0,nan,15,# *
2023-03-31,1.0,2.0,106.88,1.0,# *,16,
2023-01-31,1.0,6.0,87.36,0.0,cloudy,10,Check
2023-01-07,5.0,6.0,100.99,0.0,sunny,15,Check
2023-02-13,4.0,10.0,87.44,0.0,sunny,18,
2023-03-19,2.0,6.0,73.21,,sunny,19,
2023-01-11,2.0,2.0,55.33,0.0,nan,11,
2023-02-09,2.0,3.0,89.35,0.0,nan,14,# *
2023-01-12,2.0,9.0,86.9,,rainy,7,Check
2023-02-10,5.0,10.0,73.71,1.0,sunny,12,
2023-02-25,5.0,7.0,86.5,0.0,rainy,6,
2023-01-07,4.0,9.0,90.18,,nan,9,
2023-02-20,5.0,10.0,78.32,0.0,nan,10,# *
2023-03-24,4.0,,117.88,1.0,# *,14,# *
2023-02-15,5.0,8.0,47.36,0.0,cloudy,14,
2023-03-01,3.0,6.0,86.81,1.0,sunny,7,
2023-03-19,4.0,10.0,130.31,1.0,nan,16,
2023-02-07,3.0,5.0,86.8,1.0,nan,11,# *
2023-02-23,4.0,10.0,,0.0,# *,14,Check
2023-01-05,4.0,8.0,35.26,0.0,nan,19,# *
2023-01-18,5.0,2.0,68.44,,cloudy,8,# *
2023-01-26,3.0,7.0,44.13,0.0,sunny,5,Check
2023-02-09,4.0,2.0,85.71,,nan,9,
2023-03-29,1.0,2.0,119.64,,nan,12,
2023-01-31,3.0,2.0,63.63,0.0,# *,6,
2023-03-05,1.0,9.0,125.79,0.0,# *,5,Check
2023-02-03,5.0,9.0,83.52,1.0,rainy,7,Check
2023-03-01,4.0,8.0,70.16,0.0,rainy,11,
2023-03-28,3.0,1.0,84.98,0.0,sunny,16,# *
2023-01-15,4.0,2.0,69.62,,rainy,16,
2023-01-25,1.0,10.0,99.11,1.0,cloudy,9,
2023-02-23,,2.0,,0.0,sunny,12,
2023-01-14,4.0,10.0,70.52,,cloudy,11,
2023-03-29,2.0,7.0,85.28,,# *,16,Check
2023-02-16,4.0,5.0,52.13,0.0,rainy,16,Check
2023-01-07,2.0,7.0,56.43,,sunny,11,
2023-02-14,3.0,2.0,71.59,0.0,nan,12,# *
2023-01-05,1.0,4.0,73.4,,nan,11,# *
2023-01-16,4.0,8.0,52.97,,sunny,19,Check
2023-01-20,1.0,10.0,90.15,,# *,19,# *
2023-01-21,3.0,1.0,69.27,1.0,sunny,9,Check
2023-01-23,3.0,4.0,34.43,0.0,cloudy,8,
2023-03-18,5.0,1.0,,,nan,16,
2023-03-03,4.0,5.0,45.95,0.0,# *,12,
2023-03-24,2.0,6.0,61.06,,sunny,5,
2023-02-18,2.0,7.0,88.41,1.0,sunny,14,# *
2023-01-20,5.0,1.0,,0.0,rainy,13,Check
2023-02-23,1.0,5.0,112.5,,rainy,7,
2023-01-30,1.0,6.0,85.51,0.0,cloudy,17,
2023-02-18,2.0,1.0,88.74,0.0,rainy,17,
2023-01-27,2.0,8.0,,,nan,16,Check
2023-02-18,5.0,3.0,79.36,0.0,rainy,18,
2023-03-18,5.0,6.0,162.84,1.0,cloudy,14,# *
2023-01-28,5.0,1.0,63.96,1.0,# *,19,Check
2023-01-17,1.0,10.0,83.3,,nan,6,Check
2023-02-06,5.0,9.0,,1.0,nan,9,Check
2023-01-02,4.0,2.0,48.88,1.0,sunny,19,
2023-03-05,5.0,5.0,127.63,1.0,# *,5,# *
2023-03-15,2.0,2.0,87.4,1.0,nan,19,
2023-03-16,4.0,9.0,123.04,1.0,sunny,18,# *
2023-03-20,1.0,3.0,142.69,0.0,cloudy,10,
2023-03-09,5.0,6.0,135.16,1.0,# *,18,
2023-03-21,4.0,3.0,140.61,1.0,nan,7,# *
2023-01-06,3.0,7.0,49.23,,sunny,9,
2023-01-06,1.0,1.0,66.02,,sunny,8,# *
2023-01-08,3.0,9.0,43.69,,# *,16,Check
2023-01-16,1.0,1.0,86.79,1.0,cloudy,14,Check
2023-01-21,1.0,1.0,92.71,,cloudy,12,Check
2023-01-03,4.0,3.0,73.77,0.0,nan,19,
2023-02-12,4.0,2.0,89.91,1.0,# *,9,
2023-01-18,4.0,1.0,36.66,,# *,10,
2023-02-07,3.0,2.0,49.91,,cloudy,5,Check
2023-01-27,3.0,6.0,72.04,,cloudy,10,
2023-03-07,5.0,1.0,81.46,1.0,# *,9,
2023-02-19,1.0,4.0,136.29,0.0,rainy,16,# *
2023-03-22,1.0,3.0,146.91,,cloudy,13,
2023-03-06,5.0,2.0,94.84,0.0,rainy,19,Check
2023-03-08,5.0,7.0,83.4,1.0,# *,14,
2023-02-18,1.0,1.0,119.93,1.0,cloudy,16,
2023-02-17,2.0,10.0,247.58,0.0,# *,12,Check
2023-02-12,4.0,7.0,66.49,0.0,sunny,9,
2023-02-14,5.0,,65.86,0.0,nan,9,
2023-01-12,1.0,1.0,72.1,1.0,cloudy,7,
2023-03-15,2.0,4.0,133.25,0.0,cloudy,15,# *
2023-03-15,3.0,6.0,86.8,0.0,rainy,14,# *
2023-01-30,,5.0,86.89,1.0,# *,16,
2023-02-23,1.0,8.0,90.57,0.0,cloudy,17,Check
2023-03-05,4.0,4.0,80.83,0.0,rainy,14,
2023-02-04,4.0,6.0,101.6,1.0,# *,16,
2023-02-22,,4.0,87.75,,cloudy,9,# *
2023-03-09,3.0,,75.06,0.0,nan,5,
2023-02-12,4.0,,171.17,0.0,# *,13,Check
2023-02-25,4.0,1.0,61.0,1.0,nan,12,Check
2023-02-24,3.0,,70.09,,nan,19,
2023-03-02,5.0,10.0,95.28,0.0,sunny,10,Check
2023-03-13,1.0,8.0,109.49,,# *,9,
2023-02-15,2.0,1.0,65.77,,nan,18,
2023-03-20,4.0,8.0,77.35,0.0,nan,8,
2023-02-22,3.0,8.0,74.72,,cloudy,11,
2023-01-19,3.0,4.0,38.53,0.0,cloudy,13,Check
2023-03-19,4.0,6.0,127.0,1.0,# *,18,Check
2023-01-15,4.0,9.0,107.15,,# *,16,
2023-01-01,5.0,7.0,54.18,1.0,sunny,11,
2023-03-05,3.0,1.0,99.33,0.0,nan,7,Check
2023-01-21,3.0,10.0,76.32,,nan,18,Check
2023-03-28,4.0,5.0,46.65,0.0,cloudy,17,
2023-03-12,3.0,8.0,100.68,1.0,cloudy,12,# *
2023-03-14,5.0,2.0,96.26,1.0,rainy,19,
2023-03-31,5.0,7.0,,1.0,# *,11,
2023-03-24,4.0,1.0,60.44,,sunny,7,
2023-03-18,5.0,2.0,117.9,,rainy,9,# *
2023-03-05,3.0,5.0,122.08,,rainy,6,# *
2023-01-15,4.0,1.0,40.82,1.0,rainy,17,
2023-01-02,1.0,2.0,65.06,0.0,# *,9,# *
2023-03-25,1.0,8.0,,0.0,nan,11,# *
2023-01-18,1.0,5.0,74.42,1.0,# *,12,# *
2023-02-26,2.0,8.0,119.79,,sunny,18,
2023-01-28,5.0,7.0,67.06,,sunny,16,
2023-02-23,5.0,7.0,62.58,0.0,nan,19,
2023-01-19,3.0,7.0,52.29,1.0,# *,18,Check
2023-01-05,3.0,6.0,61.41,,sunny,17,Check
2023-02-20,2.0,5.0,99.47,,cloudy,13,# *
2023-03-28,3.0,3.0,115.14,,nan,5,
2023-03-04,2.0,10.0,112.95,0.0,sunny,14,# *
2023-01-17,5.0,2.0,67.37,0.0,cloudy,5,# *
2023-03-14,2.0,8.0,111.69,,cloudy,18,Check
2023-03-17,3.0,1.0,90.33,1.0,sunny,10,Check
2023-02-18,3.0,6.0,86.7,0.0,sunny,6,
2023-02-21,1.0,3.0,113.87,1.0,rainy,19,
2023-03-15,3.0,4.0,56.36,,rainy,12,
2023-02-10,1.0,8.0,91.64,0.0,# *,11,
2023-03-22,5.0,7.0,84.37,0.0,nan,10,
2023-03-19,3.0,4.0,76.51,,rainy,14,
2023-01-30,5.0,7.0,54.35,,sunny,17,# *
2023-01-03,1.0,2.0,70.56,0.0,rainy,18,
2023-02-04,5.0,10.0,95.92,,nan,11,# *
2023-02-06,4.0,1.0,47.04,1.0,nan,17,
2023-03-20,5.0,,94.41,0.0,# *,19,Check
2023-03-27,3.0,4.0,57.63,,# *,5,# *
2023-02-09,5.0,6.0,112.8,1.0,nan,7,
2023-02-24,5.0,8.0,62.62,1.0,rainy,9,
2023-02-27,5.0,10.0,96.57,0.0,# *,9,# *
2023-03-14,4.0,1.0,51.0,1.0,# *,8,Check
2023-02-21,2.0,1.0,70.96,0.0,# *,6,
2023-03-02,4.0,9.0,111.78,1.0,sunny,6,Check
2023-03-08,2.0,9.0,125.3,,# *,14,# *
2023-03-03,2.0,3.0,113.03,1.0,# *,19,# *
2023-01-14,5.0,3.0,58.05,,cloudy,10,Check
2023-03-25,4.0,1.0,86.31,0.0,rainy,10,
2023-02-05,1.0,8.0,109.32,1.0,nan,8,# *
2023-02-03,2.0,2.0,53.98,,nan,18,Check
2023-01-15,5.0,2.0,77.13,,# *,18,
2023-03-08,,2.0,106.24,0.0,sunny,5,
2023-01-04,5.0,7.0,40.47,0.0,rainy,16,# *
2023-03-25,1.0,10.0,167.18,1.0,sunny,5,
2023-01-06,2.0,9.0,76.15,1.0,rainy,14,Check
2023-02-01,4.0,3.0,86.61,,cloudy,17,Check
2023-01-25,3.0,3.0,71.11,1.0,cloudy,10,# *
2023-01-26,1.0,6.0,77.23,,rainy,9,
2023-02-07,4.0,4.0,53.55,1.0,nan,9,Check
2023-02-20,1.0,1.0,,0.0,rainy,17,Check
2023-03-12,4.0,,125.68,0.0,cloudy,8,
2023-02-02,4.0,3.0,95.88,1.0,# *,9,Check
2023-01-31,4.0,10.0,76.17,1.0,# *,19,
2023-02-28,4.0,3.0,116.52,0.0,rainy,10,# *
2023-02-19,1.0,8.0,113.88,,sunny,9,# *
2023-01-17,5.0,7.0,45.69,1.0,rainy,8,
2023-02-23,3.0,4.0,61.4,1.0,nan,10,
2023-02-22,5.0,10.0,81.92,0.0,sunny,11,
2023-01-22,1.0,1.0,93.58,,sunny,13,
2023-03-27,1.0,3.0,137.76,1.0,sunny,10,# *
2023-01-09,2.0,10.0,61.45,,# *,6,Check
2023-02-16,4.0,7.0,46.22,0.0,rainy,16,
2023-03-26,4.0,7.0,90.12,1.0,rainy,18,Check
2023-01-10,5.0,1.0,61.2,,rainy,13,
2023-01-28,5.0,3.0,60.4,1.0,sunny,13,
2023-01-20,3.0,4.0,41.24,1.0,cloudy,14,
2023-01-06,2.0,2.0,56.04,,sunny,18,
2023-02-19,5.0,3.0,74.02,0.0,rainy,5,# *
2023-01-04,4.0,2.0,,,rainy,17,
2023-01-31,1.0,1.0,96.52,0.0,nan,16,
2023-03-04,4.0,8.0,83.98,0.0,rainy,16,
2023-02-01,1.0,6.0,89.19,1.0,nan,10,
2023-03-14,5.0,10.0,96.6,,nan,13,
2023-02-14,4.0,10.0,87.59,1.0,sunny,11,# *
2023-02-25,3.0,1.0,84.5,,cloudy,5,
2023-01-23,3.0,7.0,47.33,,sunny,7,
2023-01-18,3.0,2.0,56.33,,sunny,15,
2023-02-17,2.0,9.0,116.43,0.0,# *,10,# *
2023-01-04,2.0,4.0,,,# *,5,
2023-01-25,5.0,2.0,63.24,,rainy,9,# *
2023-01-20,2.0,7.0,66.25,1.0,# *,14,# *
2023-01-24,1.0,8.0,,0.0,sunny,9,# *
2023-03-15,1.0,1.0,108.08,0.0,# *,9,# *
2023-01-30,3.0,10.0,68.5,,sunny,7,Check
2023-01-22,1.0,6.0,106.13,0.0,# *,12,Check
2023-03-15,2.0,5.0,,0.0,nan,18,# *
2023-01-22,1.0,8.0,91.94,,rainy,5,Check
2023-03-28,2.0,5.0,114.57,1.0,sunny,6,
2023-02-07,4.0,2.0,85.75,0.0,# *,17,# *
2023-02-01,4.0,10.0,78.25,,# *,6,
